Date,T-12,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_median,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus3
1986-11-01,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,61.783249999999995,1.3579000000000008,15.32031891999999,59.4964,70.254
1986-12-01,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,61.783249999999995,-0.5455999999999932,81.27098440000007,68.3302,65.7966
1987-01-01,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,61.783249999999995,0.5217000000000098,110.37912885000009,74.0173,60.3229
1987-02-01,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,61.783249999999995,2.090299999999999,46.50553330000002,70.254,59.0245
1987-03-01,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,61.783249999999995,3.404299999999999,34.03084165000007,65.7966,64.0345
1987-04-01,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,62.9096,3.1313999999999993,49.82980645000007,60.3229,69.0282
1987-05-01,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,62.9096,3.0646000000000058,31.647234249999993,59.0245,70.2369
1987-06-01,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,62.9096,4.000899999999994,26.785942559999892,64.0345,64.2987
1987-07-01,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,64.33975,3.1204999999999927,50.03713968999995,69.0282,60.5402
1987-08-01,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,64.33975,5.59190000000001,26.397995380000058,70.2369,62.6219
1987-09-01,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.91555,3.1244999999999976,36.72317493000013,64.2987,70.7671
1987-10-01,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,65.04765,2.842399999999998,49.388541490000094,60.5402,80.0833
1987-11-01,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,65.04765,3.1254999999999953,18.459797139999978,62.6219,76.3631
1987-12-01,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,65.04765,2.4368999999999943,70.67775793000004,70.7671,70.4954
1988-01-01,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,65.04765,6.065999999999988,153.13586547999995,80.0833,63.4244
1988-02-01,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,65.04765,6.109099999999998,100.63147047999983,76.3631,61.5776
1988-03-01,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,65.04765,4.698800000000006,48.269791329999926,70.4954,67.2741
1988-04-01,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,66.66345,3.1015000000000015,84.42894429000006,63.4244,73.1676
1988-05-01,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,66.66345,2.5530999999999935,53.40971124000008,61.5776,75.9479
1988-06-01,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,66.66345,3.23960000000001,35.86078249000009,67.2741,67.7223
1988-07-01,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,68.15115,4.139399999999995,67.18345449999995,73.1676,63.4592
1988-08-01,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,68.75550000000001,5.7109999999999985,42.46341033999993,75.9479,65.2706
1988-09-01,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,68.88475,3.4236000000000075,75.39056345000006,67.7223,74.0492
1988-10-01,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,69.10885,2.919000000000004,85.83451697000001,63.4592,78.1368
1988-11-01,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,69.10885,2.648700000000005,21.455191570000007,65.2706,76.8499
1988-12-01,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,69.10885,3.2821,80.34498791999995,74.0492,73.5377
1989-01-01,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,69.10885,-1.9465000000000003,93.77229171999991,78.1368,65.2676
1989-02-01,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,69.10885,0.48680000000000234,18.36458536999993,76.8499,63.8617
1989-03-01,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,69.10885,3.0422999999999973,12.626780449999998,73.5377,68.6587
1989-04-01,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,70.44495,1.843200000000003,79.36522285000002,65.2676,74.2491
1989-05-01,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,70.44495,2.2841000000000022,70.37110882,63.8617,75.2704
1989-06-01,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,70.44495,1.3845999999999918,24.98776380999998,68.6587,69.5107
1989-07-01,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,70.91315,1.0815000000000055,54.26378116,74.2491,66.062
1989-08-01,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,71.09819999999999,-0.6775000000000091,32.29562585000002,75.2704,69.2555
1989-09-01,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,71.09819999999999,1.7883999999999958,34.217197779999935,69.5107,84.404
1989-10-01,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,71.52420000000001,2.602799999999995,45.06767577999996,66.062,84.6447
1989-11-01,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,71.52420000000001,3.984899999999996,22.091973940000017,69.2555,77.4221
1989-12-01,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,71.52420000000001,10.354799999999997,239.67549449999996,84.404,73.4205
1990-01-01,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,71.52420000000001,6.5079000000000065,229.53498873999996,84.6447,67.4636
1990-02-01,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,71.52420000000001,0.5721999999999952,52.223887250000004,77.4221,66.0145
1990-03-01,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,71.52420000000001,-0.11719999999999686,68.17875331999997,73.4205,71.6535
1990-04-01,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,71.4656,2.195999999999998,51.497460170000025,67.4636,76.8376
1990-05-01,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,71.4656,2.152799999999999,37.58454842000006,66.0145,77.3265
1990-06-01,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.4656,2.994799999999998,33.89821180999996,71.6535,73.277
1990-07-01,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,72.537,2.5884999999999962,58.673213809999964,76.8376,67.6237
1990-08-01,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,72.537,2.0561000000000007,27.113916020000012,77.3265,68.7675
1990-09-01,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,72.537,3.766300000000001,16.63747345999996,73.277,77.9179
1990-10-01,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,73.34875,1.5617000000000019,48.35825113999998,67.6237,86.2914
1990-11-01,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,73.34875,-0.48799999999999955,33.26807933000001,68.7675,77.8027
1990-12-01,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,73.34875,-6.486099999999993,85.03809860000008,77.9179,73.6061
1991-01-01,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,73.34875,1.6466999999999956,153.84532240999997,86.2914,67.3549
1991-02-01,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,73.34875,0.38060000000000116,142.17352993999978,77.8027,69.0228
1991-03-01,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.34875,0.18559999999999377,89.66947924999994,73.6061,75.0839
1991-04-01,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,73.44155,-0.10869999999999891,56.688953,67.3549,80.3488
1991-05-01,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,73.44155,3.0083000000000055,41.85939184999997,69.0228,79.4052
1991-06-01,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,73.44155,3.430400000000006,39.518823619999964,75.0839,73.8126
1991-07-01,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,74.345,3.5112000000000023,64.45610521999993,80.3488,68.9572
1991-08-01,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,74.345,2.0786999999999978,28.609552969999978,79.4052,72.7156
1991-09-01,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,74.345,0.5356000000000023,32.167555719999896,73.8126,79.7391
1991-10-01,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,74.44825,1.3335000000000008,54.85208391999992,68.9572,85.556
1991-11-01,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,74.44825,3.9480999999999966,37.70047971999999,72.7156,80.4178
1991-12-01,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,74.44825,1.8211999999999904,63.455122809999935,79.7391,74.739
1992-01-01,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,74.44825,-0.7353999999999985,83.16587786000002,85.556,69.8367
1992-02-01,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,74.44825,2.615099999999998,60.237424850000025,80.4178,67.3781
1992-03-01,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.44825,1.1329000000000065,58.649868679999926,74.739,71.4197
1992-04-01,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,74.91145,2.4817999999999927,56.281314730000055,69.8367,77.7263
1992-05-01,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,74.91145,-1.6447000000000003,30.077259250000058,67.3781,76.7791
1992-06-01,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,67.3781,74.91145,-3.664199999999994,22.37924451999997,71.4197,72.5681
1992-07-01,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,67.3781,71.4197,74.2758,-2.6225000000000023,56.107734119999876,77.7263,69.2363
1992-08-01,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,67.3781,71.4197,77.7263,74.2758,-2.626099999999994,40.67039139999985,76.7791,73.7175
1992-09-01,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,67.3781,71.4197,77.7263,76.7791,74.2758,-1.2445000000000022,18.629708839999978,72.5681,84.7818
1992-10-01,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,67.3781,71.4197,77.7263,76.7791,72.5681,73.7273,0.2790999999999997,28.833412239999994,69.2363,88.2287
1992-11-01,72.7156,79.7391,85.556,80.4178,74.739,69.8367,67.3781,71.4197,77.7263,76.7791,72.5681,69.2363,73.7273,1.0019000000000062,31.18204468000002,73.7175,84.7919
1992-12-01,79.7391,85.556,80.4178,74.739,69.8367,67.3781,71.4197,77.7263,76.7791,72.5681,69.2363,73.7175,74.22825,5.042700000000011,142.49988793000009,84.7818,79.6885
1993-01-01,85.556,80.4178,74.739,69.8367,67.3781,71.4197,77.7263,76.7791,72.5681,69.2363,73.7175,84.7818,74.22825,2.672700000000006,134.29985410000006,88.2287,71.2731
1993-02-01,80.4178,74.739,69.8367,67.3781,71.4197,77.7263,76.7791,72.5681,69.2363,73.7175,84.7818,88.2287,74.22825,4.3740999999999985,23.692713850000032,84.7919,67.9111
1993-03-01,74.739,69.8367,67.3781,71.4197,77.7263,76.7791,72.5681,69.2363,73.7175,84.7818,88.2287,84.7919,74.22825,4.9495000000000005,37.85628579999997,79.6885,74.5503
1993-04-01,69.8367,67.3781,71.4197,77.7263,76.7791,72.5681,69.2363,73.7175,84.7818,88.2287,84.7919,79.6885,75.2483,1.4364000000000061,96.86364872000003,71.2731,82.3366
1993-05-01,67.3781,71.4197,77.7263,76.7791,72.5681,69.2363,73.7175,84.7818,88.2287,84.7919,79.6885,71.2731,75.2483,0.5330000000000013,82.12200116000005,67.9111,82.2906
1993-06-01,71.4197,77.7263,76.7791,72.5681,69.2363,73.7175,84.7818,88.2287,84.7919,79.6885,71.2731,67.9111,75.2483,3.130599999999987,55.38202063999981,74.5503,74.8323
1993-07-01,77.7263,76.7791,72.5681,69.2363,73.7175,84.7818,88.2287,84.7919,79.6885,71.2731,67.9111,74.5503,75.6647,4.610300000000009,104.70544433000002,82.3366,69.8758
1993-08-01,76.7791,72.5681,69.2363,73.7175,84.7818,88.2287,84.7919,79.6885,71.2731,67.9111,74.5503,82.3366,75.6647,5.511499999999998,60.62858369000018,82.2906,74.6278
1993-09-01,72.5681,69.2363,73.7175,84.7818,88.2287,84.7919,79.6885,71.2731,67.9111,74.5503,82.3366,82.2906,77.1194,2.2642000000000024,55.62835488999991,74.8323,84.4669
1993-10-01,69.2363,73.7175,84.7818,88.2287,84.7919,79.6885,71.2731,67.9111,74.5503,82.3366,82.2906,74.8323,77.2604,0.6394999999999982,80.19313113999996,69.8758,94.4017
1993-11-01,73.7175,84.7818,88.2287,84.7919,79.6885,71.2731,67.9111,74.5503,82.3366,82.2906,74.8323,69.8758,77.2604,0.9102999999999923,47.14839625000001,74.6278,87.4053
1993-12-01,84.7818,88.2287,84.7919,79.6885,71.2731,67.9111,74.5503,82.3366,82.2906,74.8323,69.8758,74.6278,77.2604,-0.3149000000000086,119.38939280999999,84.4669,79.4751
1994-01-01,88.2287,84.7919,79.6885,71.2731,67.9111,74.5503,82.3366,82.2906,74.8323,69.8758,74.6278,84.4669,77.2604,6.173000000000002,195.50813985000025,94.4017,71.1817
1994-02-01,84.7919,79.6885,71.2731,67.9111,74.5503,82.3366,82.2906,74.8323,69.8758,74.6278,84.4669,94.4017,77.2604,2.6133999999999986,147.64986400000032,87.4053,69.5934
1994-03-01,79.6885,71.2731,67.9111,74.5503,82.3366,82.2906,74.8323,69.8758,74.6278,84.4669,94.4017,87.4053,77.2604,-0.21340000000000714,111.8376850000001,79.4751,78.1988
1994-04-01,71.2731,67.9111,74.5503,82.3366,82.2906,74.8323,69.8758,74.6278,84.4669,94.4017,87.4053,79.4751,77.1537,-0.09139999999999304,131.66855559999985,71.1817,83.5287
1994-05-01,67.9111,74.5503,82.3366,82.2906,74.8323,69.8758,74.6278,84.4669,94.4017,87.4053,79.4751,71.1817,77.1537,1.682299999999998,71.30318044999986,69.5934,82.1321
1994-06-01,74.5503,82.3366,82.2906,74.8323,69.8758,74.6278,84.4669,94.4017,87.4053,79.4751,71.1817,69.5934,77.1537,3.6485000000000127,76.57560605000006,78.1988,75.9181
1994-07-01,82.3366,82.2906,74.8323,69.8758,74.6278,84.4669,94.4017,87.4053,79.4751,71.1817,69.5934,78.1988,78.83695,1.1920999999999964,102.46074317,83.5287,71.4802
1994-08-01,82.2906,74.8323,69.8758,74.6278,84.4669,94.4017,87.4053,79.4751,71.1817,69.5934,78.1988,83.5287,78.83695,-0.15850000000000364,30.358325569999963,82.1321,75.4754
1994-09-01,74.8323,69.8758,74.6278,84.4669,94.4017,87.4053,79.4751,71.1817,69.5934,78.1988,83.5287,82.1321,78.83695,1.0857999999999919,40.564287560000004,75.9181,85.0772
1994-10-01,69.8758,74.6278,84.4669,94.4017,87.4053,79.4751,71.1817,69.5934,78.1988,83.5287,82.1321,75.9181,78.83695,1.6043999999999983,58.30875240999998,71.4802,92.7412
1994-11-01,74.6278,84.4669,94.4017,87.4053,79.4751,71.1817,69.5934,78.1988,83.5287,82.1321,75.9181,71.4802,78.83695,0.8475999999999999,35.65657944999997,75.4754,87.667
1994-12-01,84.4669,94.4017,87.4053,79.4751,71.1817,69.5934,78.1988,83.5287,82.1321,75.9181,71.4802,75.4754,78.83695,0.6103000000000094,108.1561862800002,85.0772,81.5205
1995-01-01,94.4017,87.4053,79.4751,71.1817,69.5934,78.1988,83.5287,82.1321,75.9181,71.4802,75.4754,85.0772,78.83695,-1.660499999999999,150.93145924000024,92.7412,74.0457
1995-02-01,87.4053,79.4751,71.1817,69.5934,78.1988,83.5287,82.1321,75.9181,71.4802,75.4754,85.0772,92.7412,78.83695,0.2617000000000047,84.48440164000007,87.667,73.5003
1995-03-01,79.4751,71.1817,69.5934,78.1988,83.5287,82.1321,75.9181,71.4802,75.4754,85.0772,92.7412,87.667,78.83695,2.0454000000000008,63.52696789000008,81.5205,78.5503
1995-04-01,71.1817,69.5934,78.1988,83.5287,82.1321,75.9181,71.4802,75.4754,85.0772,92.7412,87.667,81.5205,79.85965,2.86399999999999,93.65209729000006,74.0457,86.2425
1995-05-01,69.5934,78.1988,83.5287,82.1321,75.9181,71.4802,75.4754,85.0772,92.7412,87.667,81.5205,74.0457,79.85965,3.906899999999993,56.170096200000025,73.5003,89.8063
1995-06-01,78.1988,83.5287,82.1321,75.9181,71.4802,75.4754,85.0772,92.7412,87.667,81.5205,74.0457,73.5003,79.85965,0.35149999999998727,25.799961159999974,78.5503,78.7442
1995-07-01,83.5287,82.1321,75.9181,71.4802,75.4754,85.0772,92.7412,87.667,81.5205,74.0457,73.5003,78.5503,80.0354,2.713800000000006,84.67244084000019,86.2425,73.9353
1995-08-01,82.1321,75.9181,71.4802,75.4754,85.0772,92.7412,87.667,81.5205,74.0457,73.5003,78.5503,86.2425,80.0354,7.674199999999999,71.87061128000012,89.8063,79.8903
1995-09-01,75.9181,71.4802,75.4754,85.0772,92.7412,87.667,81.5205,74.0457,73.5003,78.5503,86.2425,89.8063,80.0354,2.826100000000011,135.0707268499996,78.7442,91.0933
1995-10-01,71.4802,75.4754,85.0772,92.7412,87.667,81.5205,74.0457,73.5003,78.5503,86.2425,89.8063,78.7442,80.13235,2.4551000000000016,145.49557561999978,73.9353,99.2688
1995-11-01,75.4754,85.0772,92.7412,87.667,81.5205,74.0457,73.5003,78.5503,86.2425,89.8063,78.7442,73.9353,80.13235,4.414900000000003,58.58754421000006,79.8903,93.1691
1995-12-01,85.0772,92.7412,87.667,81.5205,74.0457,73.5003,78.5503,86.2425,89.8063,78.7442,73.9353,79.8903,80.7054,6.0160999999999945,160.96923400000003,91.0933,87.2075
1996-01-01,92.7412,87.667,81.5205,74.0457,73.5003,78.5503,86.2425,89.8063,78.7442,73.9353,79.8903,91.0933,80.7054,6.5275999999999925,192.34600925000007,99.2688,77.4715
1996-02-01,87.667,81.5205,74.0457,73.5003,78.5503,86.2425,89.8063,78.7442,73.9353,79.8903,91.0933,99.2688,80.7054,5.502099999999999,104.04514033999997,93.1691,76.9337
1996-03-01,81.5205,74.0457,73.5003,78.5503,86.2425,89.8063,78.7442,73.9353,79.8903,91.0933,99.2688,93.1691,80.7054,5.686999999999998,72.74701465000004,87.2075,82.1958
1996-04-01,74.0457,73.5003,78.5503,86.2425,89.8063,78.7442,73.9353,79.8903,91.0933,99.2688,93.1691,87.2075,83.0664,3.4258000000000095,130.33037055999986,77.4715,86.2321
1996-05-01,73.5003,78.5503,86.2425,89.8063,78.7442,73.9353,79.8903,91.0933,99.2688,93.1691,87.2075,77.4715,83.0664,3.433400000000006,95.07892483999981,76.9337,86.824
1996-06-01,78.5503,86.2425,89.8063,78.7442,73.9353,79.8903,91.0933,99.2688,93.1691,87.2075,77.4715,76.9337,83.0664,3.6455000000000126,27.978925250000042,82.1958,79.4425
1996-07-01,86.2425,89.8063,78.7442,73.9353,79.8903,91.0933,99.2688,93.1691,87.2075,77.4715,76.9337,82.1958,84.21915000000001,-0.010400000000004184,43.981414100000016,86.2321,74.911
1996-08-01,89.8063,78.7442,73.9353,79.8903,91.0933,99.2688,93.1691,87.2075,77.4715,76.9337,82.1958,86.2321,84.21395000000001,-2.982299999999995,16.642063299999972,86.824,81.3
1996-09-01,78.7442,73.9353,79.8903,91.0933,99.2688,93.1691,87.2075,77.4715,76.9337,82.1958,86.2321,86.824,84.21395000000001,0.698299999999989,54.83688786000004,79.4425,90.753
1996-10-01,73.9353,79.8903,91.0933,99.2688,93.1691,87.2075,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,84.21395000000001,0.9757000000000033,75.02103449999998,74.911,98.7482
1996-11-01,79.8903,91.0933,99.2688,93.1691,87.2075,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,74.911,84.21395000000001,1.4097000000000008,61.35381324999989,81.3,90.0486
1996-12-01,91.0933,99.2688,93.1691,87.2075,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,84.21395000000001,-0.34029999999999916,130.17853,90.753,83.2671
1997-01-01,99.2688,93.1691,87.2075,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,84.21395000000001,-0.5206000000000017,153.28243204,98.7482,76.3793
1997-02-01,93.1691,87.2075,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,84.21395000000001,-3.120500000000007,139.6062632,90.0486,74.0777
1997-03-01,87.2075,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,84.21395000000001,-3.940399999999997,121.67178240999999,83.2671,80.0138
1997-04-01,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,82.73145,-1.0922000000000054,93.4305310899999,76.3793,88.7168
1997-05-01,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,82.73145,-2.8560000000000088,52.73915140000001,74.0777,88.0487
1997-06-01,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,82.73145,-2.182000000000002,40.534645770000154,80.0138,82.1801
1997-07-01,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,82.28354999999999,2.4847000000000037,110.97949221000016,88.7168,77.7266
1997-08-01,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,82.28354999999999,1.2246999999999986,76.18856661000005,88.0487,82.2802
1997-09-01,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.28354999999999,2.7376000000000005,34.886823570000026,82.1801,92.3623
1997-10-01,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,82.7236,2.8156000000000034,54.27412820999993,77.7266,95.0701
1997-11-01,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.7236,0.9801999999999964,40.56893520999982,82.2802,88.0838
1997-12-01,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,82.77365,1.6093000000000046,122.38401337000013,92.3623,86.8125
1998-01-01,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,82.77365,-3.6781000000000006,108.98092125000018,95.0701,76.9828
1998-02-01,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,82.77365,-1.9647999999999968,56.14056852999995,88.0838,78.2652
1998-03-01,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,82.77365,3.5454000000000008,50.42459137999999,86.8125,86.7123
1998-04-01,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,84.54634999999999,0.6034999999999968,98.23920578000005,76.9828,94.1078
1998-05-01,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,84.54634999999999,4.1875,98.26755185000005,78.2652,93.7954
1998-06-01,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,84.54634999999999,6.698499999999996,72.99804817000009,86.7123,87.7915
1998-07-01,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,86.7624,5.390999999999991,126.04691866000007,94.1078,80.3296
