Date,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_median,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus1
1765-01-31,99.5,67.0,57.3,73.8,50.0,50.0,50.0,47.0,46.7,43.3,42.8,50.0,-59.5,8.089999999999984,40.0,43.3
1765-02-28,67.0,57.3,73.8,50.0,50.0,50.0,47.0,46.7,43.3,42.8,40.0,50.0,-56.2,18.729999999999965,43.3,41.7
1765-03-31,57.3,73.8,50.0,50.0,50.0,47.0,46.7,43.3,42.8,40.0,43.3,48.5,-25.299999999999997,13.449999999999964,41.7,36.7
1765-04-30,73.8,50.0,50.0,50.0,47.0,46.7,43.3,42.8,40.0,43.3,41.7,46.85,-20.599999999999994,27.55999999999998,36.7,33.7
1765-05-31,50.0,50.0,50.0,47.0,46.7,43.3,42.8,40.0,43.3,41.7,36.7,45.0,-40.099999999999994,34.0,33.7,33.3
1765-06-30,50.0,50.0,47.0,46.7,43.3,42.8,40.0,43.3,41.7,36.7,33.7,43.3,-16.700000000000003,9.160000000000004,33.3,45.0
1765-07-31,50.0,47.0,46.7,43.3,42.8,40.0,43.3,41.7,36.7,33.7,33.3,43.05,-5.0,137.05000000000007,45.0,49.5
1765-08-31,47.0,46.7,43.3,42.8,40.0,43.3,41.7,36.7,33.7,33.3,45.0,43.05,-0.5,157.14000000000007,49.5,26.7
1765-09-30,46.7,43.3,42.8,40.0,43.3,41.7,36.7,33.7,33.3,45.0,49.5,43.05,-20.3,540.09,26.7,23.3
1765-10-31,43.3,42.8,40.0,43.3,41.7,36.7,33.7,33.3,45.0,49.5,26.7,42.25,-23.400000000000002,531.4,23.3,23.3
1765-11-30,42.8,40.0,43.3,41.7,36.7,33.7,33.3,45.0,49.5,26.7,23.3,40.85,-19.999999999999996,11.55999999999999,23.3,21.7
1765-12-31,40.0,43.3,41.7,36.7,33.7,33.3,45.0,49.5,26.7,23.3,23.3,38.35,-21.099999999999998,2.5600000000000045,21.7,20.0
1766-01-31,43.3,41.7,36.7,33.7,33.3,45.0,49.5,26.7,23.3,23.3,21.7,35.2,-20.0,5.450000000000002,20.0,18.3
1766-02-28,41.7,36.7,33.7,33.3,45.0,49.5,26.7,23.3,23.3,21.7,20.0,33.5,-24.999999999999996,5.779999999999995,18.3,61.0
1766-03-31,36.7,33.7,33.3,45.0,49.5,26.7,23.3,23.3,21.7,20.0,18.3,30.0,19.299999999999997,1826.1800000000003,61.0,10.0
1766-04-30,33.7,33.3,45.0,49.5,26.7,23.3,23.3,21.7,20.0,18.3,61.0,30.0,-26.700000000000003,4424.29,10.0,44.7
1766-05-31,33.3,45.0,49.5,26.7,23.3,23.3,21.7,20.0,18.3,61.0,10.0,25.0,11.0,3805.09,44.7,5.0
1766-06-30,45.0,49.5,26.7,23.3,23.3,21.7,20.0,18.3,61.0,10.0,44.7,25.0,-28.299999999999997,2780.1800000000003,5.0,5.5
1766-07-31,49.5,26.7,23.3,23.3,21.7,20.0,18.3,61.0,10.0,44.7,5.0,23.3,-39.5,1576.3400000000001,5.5,6.7
1766-08-31,26.7,23.3,23.3,21.7,20.0,18.3,61.0,10.0,44.7,5.0,5.5,22.5,-42.8,1.6900000000000004,6.7,7.2
1766-09-30,23.3,23.3,21.7,20.0,18.3,61.0,10.0,44.7,5.0,5.5,6.7,20.85,-19.5,1.6900000000000004,7.2,8.3
1766-10-31,23.3,21.7,20.0,18.3,61.0,10.0,44.7,5.0,5.5,6.7,7.2,19.15,-15.0,1.460000000000001,8.3,9.5
1766-11-30,21.7,20.0,18.3,61.0,10.0,44.7,5.0,5.5,6.7,7.2,8.3,14.15,-13.8,2.6499999999999995,9.5,32.0
1766-12-31,20.0,18.3,61.0,10.0,44.7,5.0,5.5,6.7,7.2,8.3,9.5,9.75,10.3,507.69,32.0,45.7
1767-01-31,18.3,61.0,10.0,44.7,5.0,5.5,6.7,7.2,8.3,9.5,32.0,9.75,25.700000000000003,693.94,45.7,50.0
1767-02-28,61.0,10.0,44.7,5.0,5.5,6.7,7.2,8.3,9.5,32.0,45.7,9.75,31.7,206.18000000000006,50.0,71.7
1767-03-31,10.0,44.7,5.0,5.5,6.7,7.2,8.3,9.5,32.0,45.7,50.0,9.75,10.700000000000003,489.38000000000005,71.7,54.8
1767-04-30,44.7,5.0,5.5,6.7,7.2,8.3,9.5,32.0,45.7,50.0,71.7,9.75,44.8,756.5000000000002,54.8,49.7
1767-05-31,5.0,5.5,6.7,7.2,8.3,9.5,32.0,45.7,50.0,71.7,54.8,20.75,5.0,311.6200000000001,49.7,55.5
1767-06-30,5.5,6.7,7.2,8.3,9.5,32.0,45.7,50.0,71.7,54.8,49.7,20.75,50.5,59.649999999999906,55.5,36.5
1767-07-31,6.7,7.2,8.3,9.5,32.0,45.7,50.0,71.7,54.8,49.7,55.5,38.85,31.0,394.64,36.5,68.0
1767-08-31,7.2,8.3,9.5,32.0,45.7,50.0,71.7,54.8,49.7,55.5,36.5,41.1,61.3,1353.25,68.0,71.2
1767-09-30,8.3,9.5,32.0,45.7,50.0,71.7,54.8,49.7,55.5,36.5,68.0,47.7,64.0,1002.49,71.2,73.5
1767-10-31,9.5,32.0,45.7,50.0,71.7,54.8,49.7,55.5,36.5,68.0,71.2,49.85,65.2,15.530000000000005,73.5,91.2
1767-11-30,32.0,45.7,50.0,71.7,54.8,49.7,55.5,36.5,68.0,71.2,73.5,52.4,81.7,318.58000000000004,91.2,88.8
1767-12-31,45.7,50.0,71.7,54.8,49.7,55.5,36.5,68.0,71.2,73.5,91.2,55.15,56.8,319.0500000000001,88.8,89.2
1768-01-31,50.0,71.7,54.8,49.7,55.5,36.5,68.0,71.2,73.5,91.2,88.8,61.75,43.5,5.920000000000032,89.2,110.2
1768-02-29,71.7,54.8,49.7,55.5,36.5,68.0,71.2,73.5,91.2,88.8,89.2,69.6,60.2,441.16,110.2,77.2
1768-03-31,54.8,49.7,55.5,36.5,68.0,71.2,73.5,91.2,88.8,89.2,110.2,71.45,5.5,1530.0,77.2,71.2
1768-04-30,49.7,55.5,36.5,68.0,71.2,73.5,91.2,88.8,89.2,110.2,77.2,72.35,16.400000000000006,1125.0,71.2,129.5
1768-05-31,55.5,36.5,68.0,71.2,73.5,91.2,88.8,89.2,110.2,77.2,71.2,72.35,79.8,3434.89,129.5,129.0
1768-06-30,36.5,68.0,71.2,73.5,91.2,88.8,89.2,110.2,77.2,71.2,129.5,75.35,73.5,3399.14,129.0,87.7
1768-07-31,68.0,71.2,73.5,91.2,88.8,89.2,110.2,77.2,71.2,129.5,129.0,83.0,51.2,1705.9399999999998,87.7,111.3
1768-08-31,71.2,73.5,91.2,88.8,89.2,110.2,77.2,71.2,129.5,129.0,87.7,88.25,43.3,2262.6499999999996,111.3,124.7
1768-09-30,73.5,91.2,88.8,89.2,110.2,77.2,71.2,129.5,129.0,87.7,111.3,89.0,53.5,736.5199999999999,124.7,129.7
1768-10-31,91.2,88.8,89.2,110.2,77.2,71.2,129.5,129.0,87.7,111.3,124.7,90.2,56.19999999999999,204.56,129.7,151.0
1768-11-30,88.8,89.2,110.2,77.2,71.2,129.5,129.0,87.7,111.3,124.7,129.7,100.7,59.8,478.6900000000004,151.0,186.3
1768-12-31,89.2,110.2,77.2,71.2,129.5,129.0,87.7,111.3,124.7,129.7,151.0,110.75,97.50000000000001,1699.7800000000013,186.3,123.2
1769-01-31,110.2,77.2,71.2,129.5,129.0,87.7,111.3,124.7,129.7,151.0,186.3,118.0,34.0,5227.700000000002,123.2,107.0
1769-02-28,77.2,71.2,129.5,129.0,87.7,111.3,124.7,129.7,151.0,186.3,123.2,123.95,-3.200000000000003,4244.050000000001,107.0,107.2
1769-03-31,71.2,129.5,129.0,87.7,111.3,124.7,129.7,151.0,186.3,123.2,107.0,123.95,30.0,262.48000000000013,107.2,161.2
1769-04-30,129.5,129.0,87.7,111.3,124.7,129.7,151.0,186.3,123.2,107.0,107.2,123.95,89.99999999999999,2916.0399999999986,161.2,122.7
1769-05-31,129.0,87.7,111.3,124.7,129.7,151.0,186.3,123.2,107.0,107.2,161.2,126.85,-6.799999999999997,4398.249999999997,122.7,157.3
1769-06-30,87.7,111.3,124.7,129.7,151.0,186.3,123.2,107.0,107.2,161.2,122.7,123.95,28.30000000000001,2679.4099999999994,157.3,197.7
1769-07-31,111.3,124.7,129.7,151.0,186.3,123.2,107.0,107.2,161.2,122.7,157.3,123.95,109.99999999999999,2829.319999999999,197.7,200.5
1769-08-31,124.7,129.7,151.0,186.3,123.2,107.0,107.2,161.2,122.7,157.3,197.7,127.19999999999999,89.2,1639.9999999999984,200.5,248.0
1769-09-30,129.7,151.0,186.3,123.2,107.0,107.2,161.2,122.7,157.3,197.7,200.5,140.35,123.3,2264.09,248.0,263.7
1769-10-31,151.0,186.3,123.2,107.0,107.2,161.2,122.7,157.3,197.7,200.5,248.0,154.15,134.0,2502.74,263.7,246.8
1769-11-30,186.3,123.2,107.0,107.2,161.2,122.7,157.3,197.7,200.5,248.0,263.7,159.25,95.80000000000001,532.0999999999989,246.8,186.7
1769-12-31,123.2,107.0,107.2,161.2,122.7,157.3,197.7,200.5,248.0,263.7,246.8,173.75,0.39999999999997726,3897.620000000002,186.7,173.3
1770-01-31,107.0,107.2,161.2,122.7,157.3,197.7,200.5,248.0,263.7,246.8,186.7,173.95,50.10000000000001,3791.5700000000024,173.3,237.5
1770-02-28,107.2,161.2,122.7,157.3,197.7,200.5,248.0,263.7,246.8,186.7,173.3,180.0,130.5,4301.199999999998,237.5,133.5
1770-03-31,161.2,122.7,157.3,197.7,200.5,248.0,263.7,246.8,186.7,173.3,237.5,192.2,26.299999999999997,14937.64,133.5,85.0
1770-04-30,122.7,157.3,197.7,200.5,248.0,263.7,246.8,186.7,173.3,237.5,133.5,192.2,-76.19999999999999,13168.25,85.0,116.8
1770-05-31,157.3,197.7,200.5,248.0,263.7,246.8,186.7,173.3,237.5,133.5,85.0,192.2,-5.900000000000006,3363.49,116.8,138.8
1770-06-30,197.7,200.5,248.0,263.7,246.8,186.7,173.3,237.5,133.5,85.0,116.8,192.2,-18.5,1495.2400000000005,138.8,183.0
1770-07-31,200.5,248.0,263.7,246.8,186.7,173.3,237.5,133.5,85.0,116.8,138.8,192.2,-14.699999999999989,2437.6399999999994,183.0,210.5
1770-08-31,248.0,263.7,246.8,186.7,173.3,237.5,133.5,85.0,116.8,138.8,183.0,184.85,10.0,2709.889999999999,210.5,174.0
1770-09-30,263.7,246.8,186.7,173.3,237.5,133.5,85.0,116.8,138.8,183.0,210.5,184.85,-74.0,2088.5,174.0,172.7
1770-10-31,246.8,186.7,173.3,237.5,133.5,85.0,116.8,138.8,183.0,210.5,174.0,178.5,-91.0,1333.94,172.7,220.3
1770-11-30,186.7,173.3,237.5,133.5,85.0,116.8,138.8,183.0,210.5,174.0,172.7,173.65,-26.5,2267.450000000002,220.3,170.5
1770-12-31,173.3,237.5,133.5,85.0,116.8,138.8,183.0,210.5,174.0,172.7,220.3,173.65,-16.19999999999999,4745.800000000003,170.5,60.0
1771-01-31,237.5,133.5,85.0,116.8,138.8,183.0,210.5,174.0,172.7,220.3,170.5,173.0,-113.30000000000001,14690.29,60.0,77.0
1771-02-28,133.5,85.0,116.8,138.8,183.0,210.5,174.0,172.7,220.3,170.5,60.0,171.6,-160.5,12499.25,77.0,77.8
1771-03-31,85.0,116.8,138.8,183.0,210.5,174.0,172.7,220.3,170.5,60.0,77.0,154.65,-55.7,289.64,77.8,108.2
1771-04-30,116.8,138.8,183.0,210.5,174.0,172.7,220.3,170.5,60.0,77.0,77.8,154.65,23.200000000000003,924.8000000000003,108.2,254.5
1771-05-31,138.8,183.0,210.5,174.0,172.7,220.3,170.5,60.0,77.0,77.8,108.2,154.65,137.7,22327.850000000002,254.5,199.2
1771-06-30,183.0,210.5,174.0,172.7,220.3,170.5,60.0,77.0,77.8,108.2,254.5,171.6,60.39999999999998,24461.780000000002,199.2,112.8
1771-07-31,210.5,174.0,172.7,220.3,170.5,60.0,77.0,77.8,108.2,254.5,199.2,173.35,-70.2,10523.05,112.8,97.5
1771-08-31,174.0,172.7,220.3,170.5,60.0,77.0,77.8,108.2,254.5,199.2,112.8,171.6,-113.0,7699.049999999998,97.5,169.0
1771-09-30,172.7,220.3,170.5,60.0,77.0,77.8,108.2,254.5,199.2,112.8,97.5,141.65,-5.0,5346.34,169.0,150.0
1771-10-31,220.3,170.5,60.0,77.0,77.8,108.2,254.5,199.2,112.8,97.5,169.0,140.9,-22.69999999999999,5473.25,150.0,166.2
1771-11-30,170.5,60.0,77.0,77.8,108.2,254.5,199.2,112.8,97.5,169.0,150.0,131.4,-54.10000000000002,623.4399999999996,166.2,159.5
1771-12-31,60.0,77.0,77.8,108.2,254.5,199.2,112.8,97.5,169.0,150.0,166.2,131.4,-11.0,307.3299999999995,159.5,168.2
1772-01-31,77.0,77.8,108.2,254.5,199.2,112.8,97.5,169.0,150.0,166.2,159.5,131.4,108.19999999999999,120.57999999999964,168.2,151.3
1772-02-29,77.8,108.2,254.5,199.2,112.8,97.5,169.0,150.0,166.2,159.5,168.2,154.75,74.30000000000001,361.29999999999905,151.3,51.8
1772-03-31,108.2,254.5,199.2,112.8,97.5,169.0,150.0,166.2,159.5,168.2,151.3,155.4,-26.0,10185.860000000002,51.8,153.7
1772-04-30,254.5,199.2,112.8,97.5,169.0,150.0,166.2,159.5,168.2,151.3,51.8,155.4,45.499999999999986,20283.86,153.7,63.3
1772-05-31,199.2,112.8,97.5,169.0,150.0,166.2,159.5,168.2,151.3,51.8,153.7,156.6,-191.2,18555.769999999997,63.3,95.0
1772-06-30,112.8,97.5,169.0,150.0,166.2,159.5,168.2,151.3,51.8,153.7,63.3,152.5,-104.19999999999999,9177.049999999997,95.0,128.8
1772-07-31,97.5,169.0,150.0,166.2,159.5,168.2,151.3,51.8,153.7,63.3,95.0,150.65,16.000000000000014,2147.330000000001,128.8,93.7
1772-08-31,169.0,150.0,166.2,159.5,168.2,151.3,51.8,153.7,63.3,95.0,128.8,150.65,-3.799999999999997,2374.4500000000016,93.7,84.2
1772-09-30,150.0,166.2,159.5,168.2,151.3,51.8,153.7,63.3,95.0,128.8,93.7,150.65,-84.8,1322.2600000000007,84.2,131.0
1772-10-31,166.2,159.5,168.2,151.3,51.8,153.7,63.3,95.0,128.8,93.7,84.2,139.4,-19.0,2280.49,131.0,102.2
1772-11-30,159.5,168.2,151.3,51.8,153.7,63.3,95.0,128.8,93.7,84.2,131.0,129.9,-63.999999999999986,3019.6799999999994,102.2,106.7
1772-12-31,168.2,151.3,51.8,153.7,63.3,95.0,128.8,93.7,84.2,131.0,102.2,115.5,-52.8,849.6899999999998,106.7,91.0
1773-01-31,151.3,51.8,153.7,63.3,95.0,128.8,93.7,84.2,131.0,102.2,106.7,104.45,-77.19999999999999,266.7400000000001,91.0,48.3
1773-02-28,51.8,153.7,63.3,95.0,128.8,93.7,84.2,131.0,102.2,106.7,91.0,98.6,-103.00000000000001,2069.78,48.3,85.3
1773-03-31,153.7,63.3,95.0,128.8,93.7,84.2,131.0,102.2,106.7,91.0,48.3,94.35,33.5,3192.29,85.3,54.8
1773-04-30,63.3,95.0,128.8,93.7,84.2,131.0,102.2,106.7,91.0,48.3,85.3,94.35,-98.89999999999999,2299.25,54.8,68.5
1773-05-31,95.0,128.8,93.7,84.2,131.0,102.2,106.7,91.0,48.3,85.3,54.8,92.35,5.200000000000003,1117.94,68.5,47.3
1773-06-30,128.8,93.7,84.2,131.0,102.2,106.7,91.0,48.3,85.3,54.8,68.5,92.35,-47.7,637.1300000000002,47.3,46.2
1773-07-31,93.7,84.2,131.0,102.2,106.7,91.0,48.3,85.3,54.8,68.5,47.3,88.15,-82.60000000000001,450.6500000000001,46.2,21.2
1773-08-31,84.2,131.0,102.2,106.7,91.0,48.3,85.3,54.8,68.5,47.3,46.2,84.75,-72.5,626.2100000000003,21.2,48.8
1773-09-30,131.0,102.2,106.7,91.0,48.3,85.3,54.8,68.5,47.3,46.2,21.2,76.35,-35.400000000000006,1386.7600000000002,48.8,43.8
1773-10-31,102.2,106.7,91.0,48.3,85.3,54.8,68.5,47.3,46.2,21.2,48.8,61.65,-87.2,786.7599999999999,43.8,68.2
1773-11-30,106.7,91.0,48.3,85.3,54.8,68.5,47.3,46.2,21.2,48.8,43.8,51.8,-34.0,620.3600000000002,68.2,72.0
1773-12-31,91.0,48.3,85.3,54.8,68.5,47.3,46.2,21.2,48.8,43.8,68.2,51.8,-34.7,609.8000000000002,72.0,78.0
1774-01-31,48.3,85.3,54.8,68.5,47.3,46.2,21.2,48.8,43.8,68.2,72.0,51.8,-13.0,50.439999999999976,78.0,109.0
1774-02-28,85.3,54.8,68.5,47.3,46.2,21.2,48.8,43.8,68.2,72.0,78.0,51.8,60.7,997.0,109.0,92.8
1774-03-31,54.8,68.5,47.3,46.2,21.2,48.8,43.8,68.2,72.0,78.0,109.0,61.5,7.5,1223.44,92.8,73.0
1774-04-30,68.5,47.3,46.2,21.2,48.8,43.8,68.2,72.0,78.0,109.0,92.8,61.5,18.200000000000003,654.48,73.0,85.5
1774-05-31,47.3,46.2,21.2,48.8,43.8,68.2,72.0,78.0,109.0,92.8,73.0,68.35,17.0,548.29,85.5,47.5
1774-06-30,46.2,21.2,48.8,43.8,68.2,72.0,78.0,109.0,92.8,73.0,85.5,70.1,0.20000000000000284,1600.25,47.5,29.2
1774-07-31,21.2,48.8,43.8,68.2,72.0,78.0,109.0,92.8,73.0,85.5,47.5,70.1,-17.000000000000004,1778.89,29.2,11.0
1774-08-31,48.8,43.8,68.2,72.0,78.0,109.0,92.8,73.0,85.5,47.5,29.2,70.1,-10.2,666.13,11.0,13.2
1774-09-30,43.8,68.2,72.0,78.0,109.0,92.8,73.0,85.5,47.5,29.2,11.0,70.1,-35.599999999999994,336.0799999999999,13.2,23.3
1774-10-31,68.2,72.0,78.0,109.0,92.8,73.0,85.5,47.5,29.2,11.0,13.2,70.1,-20.499999999999996,106.85000000000004,23.3,29.5
1774-11-30,72.0,78.0,109.0,92.8,73.0,85.5,47.5,29.2,11.0,13.2,23.3,70.1,-38.7,140.45000000000002,29.5,20.3
1774-12-31,78.0,109.0,92.8,73.0,85.5,47.5,29.2,11.0,13.2,23.3,29.5,59.75,-51.7,123.07999999999998,20.3,7.3
1775-01-31,109.0,92.8,73.0,85.5,47.5,29.2,11.0,13.2,23.3,29.5,20.3,38.5,-70.7,253.64,7.3,0.0
1775-02-28,92.8,73.0,85.5,47.5,29.2,11.0,13.2,23.3,29.5,20.3,7.3,29.35,-109.0,222.29,0.0,19.3
1775-03-31,73.0,85.5,47.5,29.2,11.0,13.2,23.3,29.5,20.3,7.3,0.0,26.25,-73.5,425.78000000000003,19.3,18.7
1775-04-30,85.5,47.5,29.2,11.0,13.2,23.3,29.5,20.3,7.3,0.0,19.3,21.8,-54.3,372.85,18.7,6.5
1775-05-31,47.5,29.2,11.0,13.2,23.3,29.5,20.3,7.3,0.0,19.3,18.7,19.8,-79.0,149.2,6.5,20.5
1775-06-30,29.2,11.0,13.2,23.3,29.5,20.3,7.3,0.0,19.3,18.7,6.5,19.0,-27.0,344.84,20.5,1.7
1775-07-31,11.0,13.2,23.3,29.5,20.3,7.3,0.0,19.3,18.7,6.5,20.5,19.0,-27.5,549.44,1.7,13.2
1775-08-31,13.2,23.3,29.5,20.3,7.3,0.0,19.3,18.7,6.5,20.5,1.7,15.95,2.1999999999999993,485.69000000000005,13.2,5.3
1775-09-30,23.3,29.5,20.3,7.3,0.0,19.3,18.7,6.5,20.5,1.7,13.2,15.95,-7.8999999999999995,194.66,5.3,9.3
1775-10-31,29.5,20.3,7.3,0.0,19.3,18.7,6.5,20.5,1.7,13.2,5.3,15.95,-14.0,78.41,9.3,25.2
1775-11-30,20.3,7.3,0.0,19.3,18.7,6.5,20.5,1.7,13.2,5.3,9.3,11.25,-4.300000000000001,268.80999999999995,25.2,13.2
1775-12-31,7.3,0.0,19.3,18.7,6.5,20.5,1.7,13.2,5.3,9.3,25.2,11.25,-7.100000000000001,396.80999999999995,13.2,36.2
1776-01-31,0.0,19.3,18.7,6.5,20.5,1.7,13.2,5.3,9.3,25.2,13.2,11.25,28.900000000000002,673.0000000000001,36.2,19.3
1776-02-29,19.3,18.7,6.5,20.5,1.7,13.2,5.3,9.3,25.2,13.2,36.2,13.2,19.3,814.6100000000001,19.3,10.5
1776-03-31,18.7,6.5,20.5,1.7,13.2,5.3,9.3,25.2,13.2,36.2,19.3,15.95,-8.8,363.05000000000007,10.5,36.3
1776-04-30,6.5,20.5,1.7,13.2,5.3,9.3,25.2,13.2,36.2,19.3,10.5,13.2,17.599999999999998,743.0799999999999,36.3,18.7
1776-05-31,20.5,1.7,13.2,5.3,9.3,25.2,13.2,36.2,19.3,10.5,36.3,13.2,12.2,975.3999999999999,18.7,31.7
1776-06-30,1.7,13.2,5.3,9.3,25.2,13.2,36.2,19.3,10.5,36.3,18.7,15.95,11.2,478.75999999999993,31.7,1.7
1776-07-31,13.2,5.3,9.3,25.2,13.2,36.2,19.3,10.5,36.3,18.7,31.7,15.95,0.0,1069.0,1.7,40.3
1776-08-31,5.3,9.3,25.2,13.2,36.2,19.3,10.5,36.3,18.7,31.7,1.7,15.95,27.099999999999998,2389.9599999999996,40.3,26.7
1776-09-30,9.3,25.2,13.2,36.2,19.3,10.5,36.3,18.7,31.7,1.7,40.3,19.0,21.4,1674.9199999999996,26.7,50.0
1776-10-31,25.2,13.2,36.2,19.3,10.5,36.3,18.7,31.7,1.7,40.3,26.7,22.25,40.7,727.8499999999999,50.0,58.3
1776-11-30,13.2,36.2,19.3,10.5,36.3,18.7,31.7,1.7,40.3,26.7,50.0,25.95,33.099999999999994,611.78,58.3,66.7
1776-12-31,36.2,19.3,10.5,36.3,18.7,31.7,1.7,40.3,26.7,50.0,58.3,29.2,53.5,139.45000000000005,66.7,75.0
1777-01-31,19.3,10.5,36.3,18.7,31.7,1.7,40.3,26.7,50.0,58.3,66.7,33.95,38.8,139.45000000000005,75.0,60.8
1777-02-28,10.5,36.3,18.7,31.7,1.7,40.3,26.7,50.0,58.3,66.7,75.0,34.0,41.5,270.53000000000003,60.8,65.0
1777-03-31,36.3,18.7,31.7,1.7,40.3,26.7,50.0,58.3,66.7,75.0,60.8,38.3,54.5,219.2800000000001,65.0,159.2
1777-04-30,18.7,31.7,1.7,40.3,26.7,50.0,58.3,66.7,75.0,60.8,65.0,45.15,122.89999999999999,8891.279999999997,159.2,133.8
1777-05-31,31.7,1.7,40.3,26.7,50.0,58.3,66.7,75.0,60.8,65.0,159.2,54.15,115.10000000000001,9518.799999999996,133.8,134.5
1777-06-30,1.7,40.3,26.7,50.0,58.3,66.7,75.0,60.8,65.0,159.2,133.8,59.55,102.8,645.6499999999988,134.5,158.3
1777-07-31,40.3,26.7,50.0,58.3,66.7,75.0,60.8,65.0,159.2,133.8,134.5,62.9,156.60000000000002,566.9300000000005,158.3,186.7
1777-08-31,26.7,50.0,58.3,66.7,75.0,60.8,65.0,159.2,133.8,134.5,158.3,65.85,146.39999999999998,1372.999999999999,186.7,193.7
1777-09-30,50.0,58.3,66.7,75.0,60.8,65.0,159.2,133.8,134.5,158.3,186.7,70.85,167.0,855.5599999999987,193.7,177.5
1777-10-31,58.3,66.7,75.0,60.8,65.0,159.2,133.8,134.5,158.3,186.7,193.7,104.4,127.5,311.43999999999966,177.5,243.3
1777-11-30,66.7,75.0,60.8,65.0,159.2,133.8,134.5,158.3,186.7,193.7,177.5,134.15,185.0,4592.080000000001,243.3,262.2
1777-12-31,75.0,60.8,65.0,159.2,133.8,134.5,158.3,186.7,193.7,177.5,243.3,146.4,195.5,4686.85,262.2,295.5
1778-01-31,60.8,65.0,159.2,133.8,134.5,158.3,186.7,193.7,177.5,243.3,262.2,158.75,220.5,1466.1,295.5,182.2
1778-02-28,65.0,159.2,133.8,134.5,158.3,186.7,193.7,177.5,243.3,262.2,295.5,168.35,121.39999999999999,13945.780000000004,182.2,223.3
1778-03-31,159.2,133.8,134.5,158.3,186.7,193.7,177.5,243.3,262.2,295.5,182.2,179.85,158.3,14526.100000000006,223.3,241.7
1778-04-30,133.8,134.5,158.3,186.7,193.7,177.5,243.3,262.2,295.5,182.2,223.3,184.45,82.5,2027.770000000001,241.7,398.2
1778-05-31,134.5,158.3,186.7,193.7,177.5,243.3,262.2,295.5,182.2,223.3,241.7,190.2,264.4,24830.809999999998,398.2,286.0
1778-06-30,158.3,186.7,193.7,177.5,243.3,262.2,295.5,182.2,223.3,241.7,398.2,208.5,151.5,37081.09,286.0,255.0
1778-07-31,186.7,193.7,177.5,243.3,262.2,295.5,182.2,223.3,241.7,398.2,286.0,232.5,96.69999999999999,13549.839999999998,255.0,233.3
1778-08-31,193.7,177.5,243.3,262.2,295.5,182.2,223.3,241.7,398.2,286.0,255.0,242.5,46.60000000000002,1431.8899999999994,233.3,286.2
1778-09-30,177.5,243.3,262.2,295.5,182.2,223.3,241.7,398.2,286.0,255.0,233.3,242.5,92.5,3269.299999999997,286.2,260.5
1778-10-31,243.3,262.2,295.5,182.2,223.3,241.7,398.2,286.0,255.0,233.3,286.2,249.15,83.0,3458.899999999997,260.5,250.5
1778-11-30,262.2,295.5,182.2,223.3,241.7,398.2,286.0,255.0,233.3,286.2,260.5,257.75,7.199999999999989,760.4899999999994,250.5,175.0
1778-12-31,295.5,182.2,223.3,241.7,398.2,286.0,255.0,233.3,286.2,260.5,250.5,257.75,-87.19999999999999,5800.25,175.0,191.2
1779-01-31,182.2,223.3,241.7,398.2,286.0,255.0,233.3,286.2,260.5,250.5,175.0,252.75,-104.30000000000001,5962.69,191.2,276.2
1779-02-28,223.3,241.7,398.2,286.0,255.0,233.3,286.2,260.5,250.5,175.0,191.2,246.1,94.0,7487.44,276.2,196.7
1779-03-31,241.7,398.2,286.0,255.0,233.3,286.2,260.5,250.5,175.0,191.2,276.2,252.75,-26.600000000000023,13545.25,196.7,241.7
1779-04-30,398.2,286.0,255.0,233.3,286.2,260.5,250.5,175.0,191.2,276.2,196.7,252.75,0.0,8345.25,241.7,233.3
1779-05-31,286.0,255.0,233.3,286.2,260.5,250.5,175.0,191.2,276.2,196.7,241.7,252.75,-164.89999999999998,2095.5599999999995,233.3,189.5
1779-06-30,255.0,233.3,286.2,260.5,250.5,175.0,191.2,276.2,196.7,241.7,233.3,246.1,-96.5,1989.0000000000007,189.5,238.3
1779-07-31,233.3,286.2,260.5,250.5,175.0,191.2,276.2,196.7,241.7,233.3,189.5,237.5,-16.69999999999999,4299.880000000002,238.3,186.7
1779-08-31,286.2,260.5,250.5,175.0,191.2,276.2,196.7,241.7,233.3,189.5,238.3,235.8,-46.60000000000002,5044.000000000004,186.7,185.0
1779-09-30,260.5,250.5,175.0,191.2,276.2,196.7,241.7,233.3,189.5,238.3,186.7,235.8,-101.19999999999999,2665.450000000002,185.0,206.7
1779-10-31,250.5,175.0,191.2,276.2,196.7,241.7,233.3,189.5,238.3,186.7,185.0,215.0,-53.80000000000001,473.7799999999995,206.7,190.0
1779-11-30,175.0,191.2,276.2,196.7,241.7,233.3,189.5,238.3,186.7,185.0,206.7,201.7,-60.5,749.7799999999992,190.0,183.3
1779-12-31,191.2,276.2,196.7,241.7,233.3,189.5,238.3,186.7,185.0,206.7,190.0,193.95,8.300000000000011,323.7799999999995,183.3,116.7
1780-01-31,276.2,196.7,241.7,233.3,189.5,238.3,186.7,185.0,206.7,190.0,183.3,193.95,-74.49999999999999,4480.450000000001,116.7,163.3
1780-02-29,196.7,241.7,233.3,189.5,238.3,186.7,185.0,206.7,190.0,183.3,116.7,193.35,-112.89999999999998,6607.120000000003,163.3,163.3
